Age,Gender,Education Level,Years of Experience,Job Role,Industry,Current Job Title,Income Level,Location,AI Upskilling,AI Upskilling Type,Success in Hiring Process,Percentage Hike in Salary
47,Male,Master's,23,Consultant,Finance,Software Developer,Low,City_B,1,Certifications,1,18.725342696088397
50,Male,Ph.D.,17,Manager,Finance,Software Developer,High,City_A,1,Online Courses,0,1.4682686225486052
22,Male,High School,13,Analyst,Finance,Nurse,Medium,City_A,1,Certifications,0,28.107018046540738
56,Male,High School,2,Consultant,Healthcare,Teacher,Medium,City_A,1,Workshops,0,8.259725095527338
27,Female,Ph.D.,25,Analyst,Education,Nurse,High,City_B,1,Certifications,0,6.273722608299059
58,Male,Bachelor's,13,Analyst,Finance,Teacher,High,City_B,1,Certifications,1,6.457107749361506
26,Male,Bachelor's,26,Manager,Education,Nurse,High,City_A,1,Workshops,1,22.154454956742526
54,Male,High School,7,Consultant,Education,Financial Analyst,Low,City_B,1,Certifications,1,21.518209348347927
35,Female,Master's,28,Consultant,Education,Software Developer,High,City_C,1,Online Courses,1,17.93702940683728
33,Female,Bachelor's,10,Analyst,Healthcare,Nurse,Low,City_B,1,Certifications,1,1.7907056589386308
41,Female,Master's,23,Analyst,Healthcare,Financial Analyst,Medium,City_B,1,Online Courses,1,27.637819298961734
45,Female,Bachelor's,6,Manager,Healthcare,Nurse,Low,City_B,1,Online Courses,0,24.99172580153631
55,Male,Bachelor's,3,Engineer,Healthcare,Software Developer,High,City_C,1,Online Courses,1,20.74691176826001
46,Female,Master's,26,Engineer,Finance,Nurse,Low,City_C,1,Workshops,0,19.241196037892607
50,Male,Ph.D.,3,Analyst,IT,Teacher,High,City_C,1,Certifications,0,13.697947904463987
52,Male,Bachelor's,18,Engineer,IT,Software Developer,Low,City_A,1,Online Courses,0,7.764443814908285
44,Female,Bachelor's,11,Engineer,IT,Teacher,Medium,City_A,1,Online Courses,0,39.73753693883441
59,Female,Master's,22,Engineer,Finance,Financial Analyst,Low,City_C,1,Certifications,1,19.074979078751028
41,Female,Ph.D.,20,Engineer,IT,Financial Analyst,Medium,City_A,1,Workshops,1,9.75584192339715
44,Female,Bachelor's,5,Analyst,Finance,Nurse,High,City_A,1,Workshops,1,1.7604109382034605
37,Female,Bachelor's,19,Engineer,Finance,Teacher,Medium,City_A,1,Online Courses,0,27.90249769549135
29,Male,Ph.D.,22,Engineer,Finance,Teacher,High,City_C,1,Workshops,1,22.939313680426174
42,Female,Bachelor's,27,Manager,IT,Software Developer,High,City_B,1,Certifications,1,7.504666909944593
22,Female,Ph.D.,28,Analyst,Education,Teacher,Medium,City_C,1,Workshops,1,27.784537831699744
29,Female,Ph.D.,19,Consultant,IT,Teacher,Medium,City_C,1,Certifications,1,4.644512027189754
50,Male,Master's,15,Consultant,IT,Software Developer,Low,City_A,1,Online Courses,1,22.45238440914877
53,Female,High School,16,Manager,Healthcare,Software Developer,Low,City_A,1,Certifications,1,12.59909808153842
59,Male,Ph.D.,24,Manager,Finance,Teacher,Medium,City_B,1,Online Courses,0,12.606482271202422
26,Female,Master's,9,Analyst,Education,Nurse,Medium,City_B,1,Certifications,0,4.89652409075862
43,Female,High School,4,Consultant,Healthcare,Software Developer,Medium,City_B,1,Certifications,1,5.396225340249417
55,Male,Bachelor's,15,Engineer,Education,Software Developer,Medium,City_B,1,Workshops,0,24.66629322531812
22,Female,High School,25,Manager,Education,Teacher,High,City_C,1,Certifications,0,5.373836061076926
47,Male,Ph.D.,12,Consultant,Finance,Teacher,Medium,City_B,1,Online Courses,1,22.552134426641274
31,Male,Ph.D.,23,Analyst,IT,Software Developer,Medium,City_C,1,Certifications,0,25.39716011357787
51,Male,Ph.D.,3,Engineer,Finance,Teacher,Medium,City_A,1,Online Courses,1,6.810993200911102
39,Female,Ph.D.,23,Analyst,Finance,Software Developer,Medium,City_B,1,Online Courses,0,20.79007180900012
38,Female,Ph.D.,14,Manager,Healthcare,Nurse,High,City_A,1,Certifications,1,2.8552502638935726
47,Female,Master's,17,Consultant,Finance,Nurse,Low,City_A,1,Workshops,0,3.2590556089693594
29,Male,Ph.D.,19,Consultant,IT,Software Developer,Low,City_C,1,Certifications,0,2.610553962674596
33,Female,Master's,6,Consultant,Education,Software Developer,Low,City_B,1,Certifications,0,6.914918797016204
48,Male,Bachelor's,4,Consultant,Finance,Financial Analyst,Low,City_C,1,Workshops,0,28.01564000376851
29,Female,Ph.D.,7,Engineer,Education,Financial Analyst,Low,City_A,1,Online Courses,1,29.808207222736105
46,Male,Ph.D.,19,Engineer,Finance,Teacher,High,City_B,1,Certifications,0,26.438347611775235
25,Male,High School,17,Analyst,Education,Teacher,Low,City_A,1,Workshops,1,17.505961507462402
54,Male,Bachelor's,25,Engineer,Finance,Software Developer,High,City_A,1,Workshops,1,24.345983033750684
22,Female,Ph.D.,16,Manager,Healthcare,Software Developer,High,City_B,1,Online Courses,0,17.905769221392198
40,Male,Ph.D.,15,Manager,Education,Financial Analyst,Low,City_B,1,Workshops,0,9.721016867279378
52,Male,Bachelor's,22,Consultant,Finance,Financial Analyst,Low,City_B,1,Online Courses,1,16.858052871017634
37,Male,Master's,8,Manager,Finance,Software Developer,Low,City_C,1,Certifications,0,3.6118044595590173
35,Male,Ph.D.,19,Analyst,Healthcare,Nurse,Medium,City_C,1,Workshops,1,7.931099869027909
26,Male,High School,8,Engineer,Healthcare,Nurse,High,City_A,1,Certifications,0,2.192111117801906
47,Male,Ph.D.,18,Engineer,Healthcare,Teacher,Low,City_B,1,Workshops,1,29.1096178956166
49,Female,High School,28,Engineer,Education,Software Developer,Medium,City_A,1,Workshops,0,16.2682117243925
23,Female,High School,16,Manager,Education,Software Developer,High,City_A,1,Certifications,0,28.049070784110413
27,Male,Ph.D.,20,Engineer,Healthcare,Teacher,Medium,City_A,1,Workshops,1,14.577165516469941
30,Female,Ph.D.,19,Consultant,IT,Financial Analyst,Medium,City_A,1,Certifications,1,13.819377955184988
54,Female,High School,10,Consultant,IT,Financial Analyst,Low,City_A,1,Certifications,1,9.430475313946161
46,Male,Bachelor's,17,Consultant,Finance,Nurse,High,City_B,1,Online Courses,0,23.450227385948118
34,Male,Bachelor's,13,Manager,IT,Software Developer,Medium,City_C,1,Certifications,0,3.2146672804914562
30,Male,Ph.D.,13,Engineer,Finance,Financial Analyst,High,City_B,1,Online Courses,0,6.238083527937216
34,Female,Master's,7,Manager,Education,Nurse,Low,City_B,1,Certifications,0,19.11367333002633
52,Male,Bachelor's,27,Engineer,Education,Nurse,High,City_B,1,Workshops,1,16.62008671966363
32,Female,Ph.D.,10,Analyst,IT,Nurse,Medium,City_C,1,Certifications,1,4.813087686560628
25,Male,Bachelor's,2,Analyst,Education,Financial Analyst,Medium,City_C,1,Workshops,0,20.223211920826337
55,Female,Master's,4,Manager,Healthcare,Financial Analyst,High,City_C,1,Online Courses,0,1.6382197970739196
59,Male,Ph.D.,25,Consultant,Healthcare,Software Developer,Medium,City_B,1,Workshops,0,27.88930758630181
25,Male,Master's,6,Manager,IT,Software Developer,Medium,City_C,1,Certifications,1,1.1601540101154266
59,Female,Ph.D.,24,Consultant,IT,Nurse,Medium,City_A,1,Workshops,1,24.62262217928847
40,Female,Master's,18,Engineer,Finance,Nurse,Low,City_C,1,Online Courses,0,25.5983155821082
27,Female,Bachelor's,23,Consultant,Education,Financial Analyst,Low,City_B,1,Workshops,1,1.5640492123176928
55,Female,Bachelor's,6,Consultant,Finance,Financial Analyst,Medium,City_B,1,Workshops,0,19.970149330482027
39,Female,Master's,29,Engineer,Finance,Software Developer,High,City_A,1,Certifications,0,22.316710309288645
34,Female,Master's,25,Analyst,Healthcare,Software Developer,Low,City_C,1,Certifications,1,16.697525869590674
44,Male,Master's,23,Engineer,Healthcare,Teacher,High,City_C,1,Workshops,1,23.56358586824133
40,Female,Ph.D.,17,Manager,Healthcare,Software Developer,Medium,City_A,1,Online Courses,1,8.091066817402506
32,Male,Bachelor's,14,Manager,Healthcare,Financial Analyst,Medium,City_B,1,Workshops,1,1.3085662203388342
22,Male,Ph.D.,24,Manager,Finance,Nurse,High,City_B,1,Online Courses,0,9.157736193763954
45,Female,Bachelor's,11,Manager,Healthcare,Teacher,Low,City_C,1,Online Courses,1,9.2660650473441
28,Male,High School,26,Manager,Education,Software Developer,High,City_C,1,Online Courses,1,27.63924855663737
46,Female,Ph.D.,19,Analyst,Healthcare,Software Developer,High,City_C,1,Workshops,1,27.04139675657114
42,Female,Bachelor's,2,Analyst,Healthcare,Financial Analyst,Medium,City_C,1,Online Courses,1,1.4038071675633983
36,Male,Bachelor's,28,Consultant,Healthcare,Teacher,Low,City_C,1,Workshops,0,6.057587282588818
22,Male,Ph.D.,3,Manager,IT,Software Developer,High,City_B,1,Online Courses,0,17.236147360709804
33,Female,Ph.D.,11,Engineer,Education,Nurse,Low,City_B,1,Online Courses,1,29.883475833634687
28,Female,Bachelor's,6,Manager,Education,Financial Analyst,Medium,City_B,1,Workshops,1,12.223386655076824
36,Male,Ph.D.,29,Analyst,Finance,Teacher,Low,City_B,1,Certifications,0,7.152227499922388
42,Male,Master's,14,Manager,Finance,Software Developer,Medium,City_A,1,Certifications,0,1.9126733161377771
40,Male,Ph.D.,19,Analyst,Healthcare,Software Developer,Low,City_B,1,Workshops,1,28.686600164338888
50,Male,Ph.D.,26,Consultant,IT,Teacher,High,City_A,1,Workshops,0,2.257391715842425
46,Female,Ph.D.,16,Consultant,Finance,Financial Analyst,Medium,City_B,1,Certifications,0,22.876944056230936
54,Female,Bachelor's,21,Consultant,Finance,Teacher,High,City_C,1,Certifications,0,12.336246336242453
53,Female,Master's,22,Analyst,Healthcare,Teacher,Medium,City_C,1,Certifications,0,8.145709534392724
56,Female,High School,24,Manager,Healthcare,Financial Analyst,Low,City_C,1,Workshops,1,12.776832850959705
59,Male,High School,7,Manager,Finance,Software Developer,Low,City_A,1,Online Courses,0,38.16892411380803
47,Male,Master's,27,Engineer,Finance,Nurse,Medium,City_B,1,Workshops,0,7.125615355624628
32,Female,Master's,8,Analyst,Education,Financial Analyst,Medium,City_B,1,Certifications,1,4.056807907648134
56,Female,Master's,19,Engineer,IT,Nurse,Medium,City_A,1,Online Courses,1,4.25758664483406
29,Female,Bachelor's,20,Consultant,Education,Software Developer,Low,City_A,1,Workshops,1,20.140870738734193
35,Female,High School,16,Manager,Finance,Teacher,Medium,City_A,1,Certifications,0,12.999421189269944
31,Female,Master's,22,Analyst,Education,Nurse,Medium,City_A,1,Workshops,1,2.4547630210369684
23,Female,Bachelor's,27,Engineer,Education,Software Developer,High,City_A,1,Online Courses,0,1.1172275228163193
30,Female,High School,7,Engineer,Finance,Software Developer,Medium,City_C,1,Certifications,1,6.365768020502432
24,Female,Ph.D.,9,Engineer,Healthcare,Teacher,High,City_B,1,Workshops,0,13.2045755204401
42,Female,Bachelor's,13,Manager,Finance,Teacher,High,City_A,1,Online Courses,1,39.63534702395931
47,Male,High School,1,Manager,Healthcare,Software Developer,High,City_C,1,Online Courses,1,8.046294876468057
29,Female,Bachelor's,29,Manager,Finance,Software Developer,Low,City_A,1,Workshops,0,7.055116385194271
23,Male,High School,8,Analyst,Finance,Nurse,High,City_C,1,Online Courses,1,12.704573082361046
27,Male,High School,24,Manager,Finance,Software Developer,Medium,City_A,1,Certifications,1,16.296016522680734
49,Female,Ph.D.,22,Analyst,IT,Software Developer,Low,City_B,1,Online Courses,1,16.401862181511028
50,Female,Bachelor's,4,Engineer,Healthcare,Nurse,Low,City_A,1,Workshops,1,24.007702662865867
47,Male,Master's,3,Engineer,IT,Financial Analyst,Low,City_A,1,Certifications,1,12.274860388274487
46,Male,Ph.D.,27,Consultant,Finance,Nurse,Low,City_B,1,Online Courses,0,26.581372924321816
33,Female,Ph.D.,3,Manager,Education,Nurse,Low,City_B,1,Online Courses,0,5.06955660031397
26,Male,High School,22,Engineer,IT,Teacher,Low,City_A,1,Certifications,1,13.726138363485479
55,Female,Master's,13,Manager,Healthcare,Nurse,Low,City_B,1,Certifications,1,4.106863907517991
58,Female,Bachelor's,8,Analyst,Finance,Software Developer,High,City_B,1,Online Courses,0,23.370263629356437
36,Female,Master's,7,Engineer,IT,Software Developer,Medium,City_C,1,Certifications,0,8.743305112047386
57,Male,Master's,27,Manager,Education,Software Developer,Medium,City_B,1,Workshops,1,13.778571108973889
36,Male,Master's,1,Engineer,IT,Financial Analyst,High,City_B,1,Online Courses,0,5.81904099682691
44,Female,Master's,27,Engineer,Healthcare,Software Developer,High,City_A,1,Workshops,1,8.747210829989916
27,Male,Master's,16,Manager,IT,Financial Analyst,Low,City_A,1,Online Courses,1,5.414740633229259
42,Male,High School,6,Engineer,Education,Software Developer,Low,City_C,1,Workshops,1,7.134017811664558
44,Male,High School,7,Engineer,Education,Nurse,High,City_A,1,Workshops,1,24.758478749577
37,Male,Ph.D.,12,Engineer,Healthcare,Teacher,Low,City_B,1,Certifications,0,2.6076854181419677
36,Male,High School,23,Engineer,Education,Software Developer,Medium,City_B,1,Online Courses,0,4.63938580644621
46,Male,Ph.D.,9,Analyst,Finance,Financial Analyst,Medium,City_B,1,Certifications,0,5.453551610378874
57,Male,Ph.D.,27,Engineer,Education,Financial Analyst,Low,City_A,1,Certifications,1,23.98277659401598
32,Female,Bachelor's,11,Consultant,Finance,Teacher,Low,City_B,1,Online Courses,0,9.73586469743011
36,Male,Master's,10,Engineer,IT,Software Developer,Low,City_B,1,Workshops,1,16.681577910676353
25,Male,High School,21,Manager,Finance,Nurse,Medium,City_C,1,Online Courses,1,20.936040518290245
42,Male,Bachelor's,1,Consultant,Finance,Software Developer,Low,City_C,1,Online Courses,0,12.04826246253597
34,Male,High School,18,Analyst,IT,Software Developer,High,City_C,1,Online Courses,1,22.853888330960995
43,Male,Ph.D.,4,Consultant,Education,Teacher,Low,City_A,1,Certifications,1,4.536461150356604
40,Male,High School,5,Consultant,Finance,Software Developer,High,City_B,1,Online Courses,1,7.315074252862897
55,Male,Master's,9,Consultant,Education,Nurse,Low,City_B,1,Online Courses,0,1.148704568078739
35,Male,Ph.D.,27,Manager,IT,Financial Analyst,Low,City_B,1,Online Courses,1,2.3153921404679223
25,Female,Ph.D.,17,Manager,Healthcare,Teacher,Medium,City_C,1,Workshops,0,8.46717140400731
48,Male,Bachelor's,3,Manager,Education,Nurse,High,City_B,1,Workshops,1,6.81016273185854
50,Male,Master's,16,Analyst,Education,Financial Analyst,High,City_B,1,Workshops,0,28.45855530347937
49,Male,Ph.D.,5,Manager,Healthcare,Teacher,High,City_B,1,Workshops,1,5.505999762004469
56,Male,Master's,16,Manager,Healthcare,Teacher,Medium,City_B,1,Certifications,0,9.146279346811903
29,Female,High School,3,Consultant,IT,Financial Analyst,High,City_B,1,Certifications,0,6.684202985311779
37,Female,Master's,20,Manager,Education,Financial Analyst,Medium,City_A,1,Online Courses,1,4.583343555408972
57,Female,Ph.D.,15,Engineer,Education,Nurse,Low,City_B,1,Certifications,1,2.082939916577815
51,Female,Bachelor's,3,Manager,IT,Software Developer,Low,City_A,1,Workshops,1,19.89030913916637
39,Female,Ph.D.,20,Analyst,Education,Software Developer,High,City_B,1,Online Courses,1,28.259708128620172
23,Female,Master's,14,Analyst,Finance,Software Developer,Low,City_A,1,Online Courses,0,4.936267565665998
34,Female,Master's,16,Engineer,Finance,Software Developer,Low,City_B,1,Workshops,1,14.39960409796363
25,Female,Ph.D.,29,Analyst,Finance,Software Developer,High,City_B,1,Workshops,0,5.487382291573138
47,Female,Master's,29,Analyst,Education,Nurse,Low,City_B,1,Workshops,1,22.480568743456274
46,Female,High School,17,Consultant,Finance,Teacher,High,City_B,1,Certifications,0,18.78189243143751
51,Female,Ph.D.,28,Engineer,Finance,Nurse,High,City_C,1,Online Courses,0,7.2430933280672996
32,Female,Bachelor's,24,Consultant,IT,Nurse,Low,City_B,1,Workshops,0,29.191068285998
28,Female,Ph.D.,20,Consultant,IT,Nurse,Low,City_A,1,Online Courses,1,1.2617885673007692
52,Female,High School,23,Manager,Healthcare,Teacher,Low,City_C,1,Online Courses,1,12.21203502965154
31,Female,High School,18,Engineer,Healthcare,Nurse,Low,City_C,1,Certifications,0,14.242601417412219
34,Female,High School,18,Manager,Healthcare,Nurse,Low,City_B,1,Online Courses,0,9.54237748013246
52,Male,High School,22,Manager,Healthcare,Teacher,Medium,City_A,1,Workshops,0,24.529311075870623
28,Female,High School,14,Consultant,IT,Nurse,Low,City_A,1,Workshops,0,8.337177469626049
57,Male,Bachelor's,18,Analyst,IT,Software Developer,Medium,City_C,1,Online Courses,0,7.161364451046942
41,Female,Master's,15,Engineer,IT,Financial Analyst,High,City_A,1,Online Courses,1,29.783599230940723
25,Female,High School,15,Analyst,Finance,Nurse,Low,City_B,1,Certifications,0,6.404916151009326
28,Male,High School,6,Consultant,Finance,Financial Analyst,Low,City_B,1,Workshops,1,2.209326525028213
22,Female,Ph.D.,27,Consultant,Healthcare,Nurse,Low,City_B,1,Workshops,1,21.016326509014107
34,Male,Bachelor's,15,Consultant,Finance,Nurse,High,City_B,1,Online Courses,1,22.548302225405905
43,Male,Bachelor's,18,Consultant,Education,Software Developer,Medium,City_B,1,Online Courses,0,19.622636216549303
42,Male,Master's,4,Consultant,IT,Teacher,Medium,City_C,1,Online Courses,0,8.810451223582326
43,Female,Bachelor's,23,Consultant,Healthcare,Financial Analyst,Low,City_B,1,Workshops,0,1.838903236973826
49,Female,Ph.D.,8,Analyst,Healthcare,Teacher,Low,City_B,1,Online Courses,0,4.007654581379226
30,Female,Ph.D.,15,Manager,Education,Software Developer,Low,City_C,1,Certifications,1,4.158579922546417
47,Male,Master's,3,Analyst,Finance,Software Developer,Low,City_C,1,Certifications,1,1.4644228879808214
30,Male,Ph.D.,15,Engineer,Healthcare,Financial Analyst,High,City_C,1,Online Courses,1,2.0718489716807946
36,Female,High School,13,Analyst,Finance,Teacher,Low,City_A,1,Certifications,0,2.738486900095939
31,Female,High School,9,Consultant,Finance,Software Developer,High,City_A,1,Certifications,0,19.804029171125336
45,Female,Ph.D.,2,Analyst,Education,Nurse,Low,City_B,1,Certifications,0,1.5706179094582575
29,Female,Master's,24,Manager,Healthcare,Nurse,Medium,City_B,1,Certifications,0,3.688308112099485
45,Female,Bachelor's,8,Engineer,Finance,Nurse,Medium,City_B,1,Certifications,0,1.0915750233034076
37,Male,Master's,29,Analyst,Finance,Teacher,Low,City_A,1,Workshops,0,7.260649708627223
47,Male,Bachelor's,20,Manager,Education,Nurse,Low,City_B,1,Online Courses,1,16.718425632478127
48,Male,Ph.D.,17,Analyst,Education,Nurse,High,City_B,1,Certifications,1,6.804840358478276
58,Female,Ph.D.,13,Engineer,Finance,Software Developer,Low,City_A,1,Online Courses,0,27.910442725028382
25,Male,High School,1,Analyst,Education,Software Developer,Low,City_C,1,Certifications,1,2.874410391408121
45,Male,Bachelor's,2,Consultant,Finance,Nurse,Low,City_A,1,Workshops,1,25.741390054478632
40,Male,Master's,15,Analyst,Healthcare,Nurse,Medium,City_B,1,Workshops,1,8.300060854666256
57,Male,Ph.D.,12,Manager,IT,Software Developer,High,City_A,1,Certifications,1,2.247413482883816
